國家,ID,iso_code,洲名,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
台灣,164104,TWN,亞洲,2020-05-12,440,0,0.286,7,0,0.143,18.445,0.293,0.2,68109,349,2.855,360.0,0.001,1258.7,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,372,0.2
台灣,164105,TWN,亞洲,2020-05-13,440,0,0.143,7,0,0.143,18.445,0.293,0.18,68386,277,2.867,335.0,0.0,2342.7,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,375,0.19
台灣,164106,TWN,亞洲,2020-05-14,440,0,0.0,7,0,0.143,18.445,0.293,0.16,68660,274,2.878,314.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,383,0.17
台灣,164107,TWN,亞洲,2020-05-15,440,0,0.0,7,0,0.143,18.445,0.293,0.15,68983,323,2.892,303.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,387,0.16
台灣,164108,TWN,亞洲,2020-05-16,440,0,0.0,7,0,0.143,18.445,0.293,0.13,69203,220,2.901,296.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,389,0.15
台灣,164109,TWN,亞洲,2020-05-17,440,0,0.0,7,0,0.143,18.445,0.293,0.12,69388,185,2.909,284.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,395,0.13
台灣,164110,TWN,亞洲,2020-05-18,440,0,0.0,7,0,0.0,18.445,0.293,0.11,69657,269,2.92,271.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,398,0.12
台灣,164111,TWN,亞洲,2020-05-19,440,0,0.0,7,0,0.0,18.445,0.293,0.11,69880,223,2.929,253.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,398,0.12
台灣,164112,TWN,亞洲,2020-05-20,440,0,0.0,7,0,0.0,18.445,0.293,0.1,70106,226,2.939,246.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,398,0.12
台灣,164113,TWN,亞洲,2020-05-21,440,0,0.0,7,0,0.0,18.445,0.293,0.09,70342,236,2.949,240.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,398,0.12
台灣,164114,TWN,亞洲,2020-05-22,441,1,0.143,7,0,0.0,18.487,0.293,0.09,70529,187,2.957,221.0,0.001,1545.5,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,408,0.1
台灣,164115,TWN,亞洲,2020-05-23,441,0,0.143,7,0,0.0,18.487,0.293,0.08,70699,170,2.964,214.0,0.001,1496.5,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,411,0.09
台灣,164116,TWN,亞洲,2020-05-24,441,0,0.143,7,0,0.0,18.487,0.293,0.08,70882,183,2.971,213.0,0.001,1489.5,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,414,0.08
台灣,164117,TWN,亞洲,2020-05-25,441,0,0.143,7,0,0.0,18.487,0.293,0.08,71104,222,2.981,207.0,0.001,1447.6,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,415,0.08
台灣,164118,TWN,亞洲,2020-05-26,441,0,0.143,7,0,0.0,18.487,0.293,0.08,71403,299,2.993,218.0,0.001,1524.5,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,416,0.08
台灣,164119,TWN,亞洲,2020-05-27,441,0,0.143,7,0,0.0,18.487,0.293,0.08,71586,183,3.001,211.0,0.001,1475.5,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,419,0.07
台灣,164120,TWN,亞洲,2020-05-28,441,0,0.143,7,0,0.0,18.487,0.293,0.07,71756,170,3.008,202.0,0.001,1412.6,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,420,0.07
台灣,164121,TWN,亞洲,2020-05-29,442,1,0.143,7,0,0.0,18.529,0.293,0.08,71912,156,3.015,198.0,0.001,1384.6,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,420,0.07
台灣,164122,TWN,亞洲,2020-05-30,442,0,0.143,7,0,0.0,18.529,0.293,0.08,72086,174,3.022,198.0,0.001,1384.6,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,421,0.07
台灣,164123,TWN,亞洲,2020-05-31,442,0,0.143,7,0,0.0,18.529,0.293,0.08,72323,237,3.032,206.0,0.001,1440.6,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,423,0.06
台灣,164124,TWN,亞洲,2020-06-01,443,1,0.286,7,0,0.0,18.571,0.293,0.08,72509,186,3.04,201.0,0.001,702.8,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,427,0.05
台灣,164125,TWN,亞洲,2020-06-02,443,0,0.286,7,0,0.0,18.571,0.293,0.08,72687,178,3.047,183.0,0.002,639.9,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,427,0.05
台灣,164126,TWN,亞洲,2020-06-03,443,0,0.286,7,0,0.0,18.571,0.293,0.09,72875,188,3.055,184.0,0.002,643.4,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,428,0.05
台灣,164127,TWN,亞洲,2020-06-04,443,0,0.286,7,0,0.0,18.571,0.293,0.09,73045,170,3.062,184.0,0.002,643.4,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,428,0.05
台灣,164128,TWN,亞洲,2020-06-05,443,0,0.143,7,0,0.0,18.571,0.293,0.1,73229,184,3.07,188.0,0.001,1314.7,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,429,0.05
台灣,164129,TWN,亞洲,2020-06-06,443,0,0.143,7,0,0.0,18.571,0.293,0.1,73367,138,3.076,183.0,0.001,1279.7,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,429,0.05
台灣,164130,TWN,亞洲,2020-06-07,443,0,0.143,7,0,0.0,18.571,0.293,0.11,73475,108,3.08,165.0,0.001,1153.8,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,430,0.05
台灣,164131,TWN,亞洲,2020-06-08,443,0,0.0,7,0,0.0,18.571,0.293,0.12,73604,129,3.085,156.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,430,0.05
台灣,164132,TWN,亞洲,2020-06-09,443,0,0.0,7,0,0.0,18.571,0.293,0.13,73756,152,3.092,153.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,431,0.04
台灣,164133,TWN,亞洲,2020-06-10,443,0,0.0,7,0,0.0,18.571,0.293,0.15,73908,152,3.098,148.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,431,0.04
台灣,164134,TWN,亞洲,2020-06-11,443,0,0.0,7,0,0.0,18.571,0.293,0.16,74043,135,3.104,143.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,431,0.04
台灣,164135,TWN,亞洲,2020-06-12,443,0,0.0,7,0,0.0,18.571,0.293,0.17,74185,142,3.11,137.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,431,0.04
台灣,164136,TWN,亞洲,2020-06-13,443,0,0.0,7,0,0.0,18.571,0.293,0.2,74303,118,3.115,134.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,431,0.04
台灣,164137,TWN,亞洲,2020-06-14,443,0,0.0,7,0,0.0,18.571,0.293,0.22,74414,111,3.119,134.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,431,0.04
台灣,164138,TWN,亞洲,2020-06-15,445,2,0.286,7,0,0.0,18.654,0.293,0.24,74559,145,3.126,136.0,0.002,475.5,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,433,0.04
台灣,164139,TWN,亞洲,2020-06-16,445,0,0.286,7,0,0.0,18.654,0.293,0.26,74706,147,3.132,136.0,0.002,475.5,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,433,0.04
台灣,164140,TWN,亞洲,2020-06-17,445,0,0.286,7,0,0.0,18.654,0.293,0.29,74852,146,3.138,135.0,0.002,472.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,434,0.04
台灣,164141,TWN,亞洲,2020-06-18,446,1,0.429,7,0,0.0,18.696,0.293,0.32,74987,135,3.143,135.0,0.003,314.7,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,434,0.04
台灣,164142,TWN,亞洲,2020-06-19,446,0,0.429,7,0,0.0,18.696,0.293,0.3,75146,159,3.15,137.0,0.003,319.3,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,434,0.04
台灣,164143,TWN,亞洲,2020-06-20,446,0,0.429,7,0,0.0,18.696,0.293,0.29,75260,114,3.155,137.0,0.003,319.3,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,434,0.04
台灣,164144,TWN,亞洲,2020-06-21,446,0,0.429,7,0,0.0,18.696,0.293,0.28,75364,104,3.159,136.0,0.003,317.0,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,434,0.04
台灣,164145,TWN,亞洲,2020-06-22,446,0,0.143,7,0,0.0,18.696,0.293,0.27,75520,156,3.166,137.0,0.001,958.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,435,0.04
台灣,164146,TWN,亞洲,2020-06-23,446,0,0.143,7,0,0.0,18.696,0.293,0.27,75646,126,3.171,134.0,0.001,937.1,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,435,0.04
台灣,164147,TWN,亞洲,2020-06-24,446,0,0.143,7,0,0.0,18.696,0.293,0.27,75819,173,3.178,138.0,0.001,965.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,435,0.04
台灣,164148,TWN,亞洲,2020-06-25,447,1,0.143,7,0,0.0,18.738,0.293,0.27,76036,217,3.187,150.0,0.001,1049.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,435,0.04
台灣,164149,TWN,亞洲,2020-06-26,447,0,0.143,7,0,0.0,18.738,0.293,0.27,76212,176,3.195,152.0,0.001,1062.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,435,0.04
台灣,164150,TWN,亞洲,2020-06-27,447,0,0.143,7,0,0.0,18.738,0.293,0.27,76366,154,3.201,158.0,0.001,1104.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,435,0.04
台灣,164151,TWN,亞洲,2020-06-28,447,0,0.143,7,0,0.0,18.738,0.293,0.28,76493,127,3.207,161.0,0.001,1125.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,435,0.04
台灣,164152,TWN,亞洲,2020-06-29,447,0,0.143,7,0,0.0,18.738,0.293,0.29,76677,184,3.214,165.0,0.001,1153.8,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,435,0.04
台灣,164153,TWN,亞洲,2020-06-30,447,0,0.143,7,0,0.0,18.738,0.293,0.31,76887,210,3.223,177.0,0.001,1237.8,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,437,0.04
台灣,164154,TWN,亞洲,2020-07-01,447,0,0.143,7,0,0.0,18.738,0.293,0.32,77028,141,3.229,173.0,0.001,1209.8,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.04
台灣,164155,TWN,亞洲,2020-07-02,448,1,0.143,7,0,0.0,18.78,0.293,0.34,77157,129,3.234,160.0,0.001,1118.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.04
台灣,164156,TWN,亞洲,2020-07-03,449,1,0.286,7,0,0.0,18.822,0.293,0.36,77297,140,3.24,155.0,0.002,542.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.04
台灣,164157,TWN,亞洲,2020-07-04,449,0,0.286,7,0,0.0,18.822,0.293,0.33,77416,119,3.245,150.0,0.002,524.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.04
台灣,164158,TWN,亞洲,2020-07-05,449,0,0.286,7,0,0.0,18.822,0.293,0.31,77567,151,3.252,153.0,0.002,535.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.04
台灣,164159,TWN,亞洲,2020-07-06,449,0,0.286,7,0,0.0,18.822,0.293,0.29,77744,177,3.259,152.0,0.002,531.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.04
台灣,164160,TWN,亞洲,2020-07-07,449,0,0.286,7,0,0.0,18.822,0.293,0.27,77880,136,3.265,142.0,0.002,496.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.04
台灣,164161,TWN,亞洲,2020-07-08,449,0,0.286,7,0,0.0,18.822,0.293,0.25,78021,141,3.271,142.0,0.002,496.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.04
台灣,164162,TWN,亞洲,2020-07-09,449,0,0.143,7,0,0.0,18.822,0.293,0.24,78209,188,3.279,150.0,0.001,1049.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.04
台灣,164163,TWN,亞洲,2020-07-10,449,0,0.0,7,0,0.0,18.822,0.293,0.23,78374,165,3.285,154.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.04
台灣,164164,TWN,亞洲,2020-07-11,451,2,0.286,7,0,0.0,18.906,0.293,0.23,78492,118,3.29,154.0,0.002,538.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.05
台灣,164165,TWN,亞洲,2020-07-12,451,0,0.286,7,0,0.0,18.906,0.293,0.22,78618,126,3.296,150.0,0.002,524.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.05
台灣,164166,TWN,亞洲,2020-07-13,451,0,0.286,7,0,0.0,18.906,0.293,0.22,78744,126,3.301,143.0,0.002,500.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,438,0.05
台灣,164167,TWN,亞洲,2020-07-14,451,0,0.286,7,0,0.0,18.906,0.293,0.22,78899,155,3.307,146.0,0.002,510.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.04
台灣,164168,TWN,亞洲,2020-07-15,451,0,0.286,7,0,0.0,18.906,0.293,0.23,79063,164,3.314,149.0,0.002,521.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.04
台灣,164169,TWN,亞洲,2020-07-16,451,0,0.286,7,0,0.0,18.906,0.293,0.23,79254,191,3.322,149.0,0.002,521.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.04
台灣,164170,TWN,亞洲,2020-07-17,451,0,0.286,7,0,0.0,18.906,0.293,0.24,79399,145,3.328,146.0,0.002,510.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.04
台灣,164171,TWN,亞洲,2020-07-18,451,0,0.0,7,0,0.0,18.906,0.293,0.25,79510,111,3.333,145.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.04
台灣,164172,TWN,亞洲,2020-07-19,451,0,0.0,7,0,0.0,18.906,0.293,0.27,79645,135,3.339,147.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.04
台灣,164173,TWN,亞洲,2020-07-20,451,0,0.0,7,0,0.0,18.906,0.293,0.29,79806,161,3.345,152.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.04
台灣,164174,TWN,亞洲,2020-07-21,451,0,0.0,7,0,0.0,18.906,0.293,0.3,79949,143,3.351,150.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.04
台灣,164175,TWN,亞洲,2020-07-22,455,4,0.571,7,0,0.0,19.074,0.293,0.33,80105,156,3.358,149.0,0.004,260.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.05
台灣,164176,TWN,亞洲,2020-07-23,455,0,0.571,7,0,0.0,19.074,0.293,0.36,80268,163,3.365,145.0,0.004,253.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.05
台灣,164177,TWN,亞洲,2020-07-24,458,3,1.0,7,0,0.0,19.199,0.293,0.39,80403,135,3.37,143.0,0.007,143.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.06
台灣,164178,TWN,亞洲,2020-07-25,458,0,1.0,7,0,0.0,19.199,0.293,0.43,80498,95,3.374,141.0,0.007,141.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.06
台灣,164179,TWN,亞洲,2020-07-26,458,0,1.0,7,0,0.0,19.199,0.293,0.46,80621,123,3.38,139.0,0.007,139.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.06
台灣,164180,TWN,亞洲,2020-07-27,462,4,1.571,7,0,0.0,19.367,0.293,0.51,80822,201,3.388,145.0,0.011,92.3,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.07
台灣,164181,TWN,亞洲,2020-07-28,467,5,2.286,7,0,0.0,19.577,0.293,0.55,81163,341,3.402,173.0,0.013,75.7,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.08
台灣,164182,TWN,亞洲,2020-07-29,467,0,1.714,7,0,0.0,19.577,0.293,0.55,81383,220,3.412,183.0,0.009,106.8,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.08
台灣,164183,TWN,亞洲,2020-07-30,467,0,1.714,7,0,0.0,19.577,0.293,0.55,81586,203,3.42,188.0,0.009,109.7,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.08
台灣,164184,TWN,亞洲,2020-07-31,467,0,1.286,7,0,0.0,19.577,0.293,0.56,81821,235,3.43,203.0,0.006,157.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,440,0.08
台灣,164185,TWN,亞洲,2020-08-01,474,7,2.286,7,0,0.0,19.87,0.293,0.58,81925,104,3.434,204.0,0.011,89.2,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,441,0.09
台灣,164186,TWN,亞洲,2020-08-02,475,1,2.429,7,0,0.0,19.912,0.293,0.6,82057,132,3.44,205.0,0.012,84.4,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,441,0.09
台灣,164187,TWN,亞洲,2020-08-03,474,0,0.0,7,0,0.0,19.87,0.293,0.62,82330,273,3.451,215.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,441,0.09
台灣,164188,TWN,亞洲,2020-08-04,476,2,1.429,7,0,0.0,19.954,0.293,0.64,82522,192,3.459,194.0,0.007,135.8,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,441,0.1
台灣,164189,TWN,亞洲,2020-08-05,476,0,1.429,7,0,0.0,19.954,0.293,0.65,82733,211,3.468,193.0,0.007,135.1,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,441,0.1
台灣,164190,TWN,亞洲,2020-08-06,477,1,1.571,7,0,0.0,19.996,0.293,0.68,82947,214,3.477,194.0,0.008,123.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,441,0.1
台灣,164191,TWN,亞洲,2020-08-07,477,0,1.571,7,0,0.0,19.996,0.293,0.69,83111,164,3.484,184.0,0.009,117.1,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,441,0.1
台灣,164192,TWN,亞洲,2020-08-08,479,2,0.857,7,0,0.0,20.08,0.293,0.72,83284,173,3.491,194.0,0.004,226.4,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,441,0.1
台灣,164193,TWN,亞洲,2020-08-09,477,0,0.0,7,0,0.0,19.996,0.293,0.74,83426,142,3.497,196.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,441,0.1
台灣,164194,TWN,亞洲,2020-08-10,477,0,0.714,7,0,0.0,19.996,0.293,0.76,83673,247,3.508,192.0,0.004,268.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,441,0.1
台灣,164195,TWN,亞洲,2020-08-11,480,3,0.857,7,0,0.0,20.122,0.293,0.78,83820,147,3.514,185.0,0.005,215.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,443,0.1
台灣,164196,TWN,亞洲,2020-08-12,481,1,1.0,7,0,0.0,20.163,0.293,0.77,84010,190,3.522,182.0,0.006,182.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,450,0.08
台灣,164197,TWN,亞洲,2020-08-13,481,0,0.857,7,0,0.0,20.163,0.293,0.77,84239,229,3.531,185.0,0.005,215.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,450,0.08
台灣,164198,TWN,亞洲,2020-08-14,481,0,0.857,7,0,0.0,20.163,0.293,0.76,84437,198,3.54,189.0,0.005,220.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,450,0.08
台灣,164199,TWN,亞洲,2020-08-15,482,1,0.714,7,0,0.0,20.205,0.293,0.77,84570,133,3.545,184.0,0.004,257.7,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,450,0.09
台灣,164200,TWN,亞洲,2020-08-16,484,2,1.0,7,0,0.0,20.289,0.293,0.78,84694,124,3.55,181.0,0.006,181.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,450,0.09
台灣,164201,TWN,亞洲,2020-08-17,485,1,1.143,7,0,0.0,20.331,0.293,0.77,84954,260,3.561,183.0,0.006,160.1,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,450,0.09
台灣,164202,TWN,亞洲,2020-08-18,486,1,0.857,7,0,0.0,20.373,0.293,0.75,85119,165,3.568,186.0,0.005,217.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,450,0.1
台灣,164203,TWN,亞洲,2020-08-19,486,0,0.714,7,0,0.0,20.373,0.293,0.73,85341,222,3.577,190.0,0.004,266.1,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,457,0.08
台灣,164204,TWN,亞洲,2020-08-20,486,0,0.714,7,0,0.0,20.373,0.293,0.73,85555,214,3.586,188.0,0.004,263.3,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,457,0.08
台灣,164205,TWN,亞洲,2020-08-21,487,1,0.857,7,0,0.0,20.415,0.293,0.72,85772,217,3.596,191.0,0.005,222.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,457,0.08
台灣,164206,TWN,亞洲,2020-08-22,487,0,0.714,7,0,0.0,20.415,0.293,0.72,85900,128,3.601,190.0,0.004,266.1,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,457,0.08
台灣,164207,TWN,亞洲,2020-08-23,487,0,0.429,7,0,0.0,20.415,0.293,0.72,86017,117,3.606,189.0,0.002,440.6,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,457,0.08
台灣,164208,TWN,亞洲,2020-08-24,487,0,0.286,7,0,0.0,20.415,0.293,0.73,86259,242,3.616,186.0,0.002,650.3,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,457,0.08
台灣,164209,TWN,亞洲,2020-08-25,487,0,0.143,7,0,0.0,20.415,0.293,0.75,86414,155,3.622,185.0,0.001,1293.7,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,457,0.08
台灣,164210,TWN,亞洲,2020-08-26,487,0,0.143,7,0,0.0,20.415,0.293,0.78,86596,182,3.63,179.0,0.001,1251.7,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,462,0.07
台灣,164211,TWN,亞洲,2020-08-27,487,0,0.143,7,0,0.0,20.415,0.293,0.82,86800,204,3.639,178.0,0.001,1244.8,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,462,0.07
台灣,164212,TWN,亞洲,2020-08-28,487,0,0.0,7,0,0.0,20.415,0.293,0.87,86977,177,3.646,172.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,462,0.07
台灣,164213,TWN,亞洲,2020-08-29,488,1,0.143,7,0,0.0,20.457,0.293,0.93,87125,148,3.652,175.0,0.001,1223.8,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,462,0.07
台灣,164214,TWN,亞洲,2020-08-30,488,0,0.143,7,0,0.0,20.457,0.293,0.96,87282,157,3.659,181.0,0.001,1265.7,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,462,0.07
台灣,164215,TWN,亞洲,2020-08-31,488,0,0.143,7,0,0.0,20.457,0.293,0.99,87497,215,3.668,177.0,0.001,1237.8,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,462,0.07
台灣,164216,TWN,亞洲,2020-09-01,488,0,0.143,7,0,0.0,20.457,0.293,1.04,87641,144,3.674,175.0,0.001,1223.8,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,462,0.07
台灣,164217,TWN,亞洲,2020-09-02,489,1,0.286,7,0,0.0,20.499,0.293,1.1,87793,152,3.68,171.0,0.002,597.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,471,0.05
台灣,164218,TWN,亞洲,2020-09-03,489,0,0.286,7,0,0.0,20.499,0.293,1.13,88025,232,3.69,175.0,0.002,611.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,471,0.05
台灣,164219,TWN,亞洲,2020-09-04,490,1,0.429,7,0,0.0,20.541,0.293,1.16,88267,242,3.7,184.0,0.002,428.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,471,0.06
台灣,164220,TWN,亞洲,2020-09-05,492,2,0.571,7,0,0.0,20.625,0.293,1.17,88379,112,3.705,179.0,0.003,313.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,473,0.06
台灣,164221,TWN,亞洲,2020-09-06,493,1,0.714,7,0,0.0,20.667,0.293,1.18,88552,173,3.712,181.0,0.004,253.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,473,0.06
